"daysIn","gamesIn","rollingSum","runID","natPos","Season","endDate","ppg"
49,10,19,"Arsenal-1991",3,1991,1991-10-05,1.73170731707317
63,11,20,"Arsenal-1991",4,1991,1991-10-19,1.73170731707317
70,12,23,"Arsenal-1991",4,1991,1991-10-26,1.73170731707317
77,13,23,"Arsenal-1991",5,1991,1991-11-02,1.73170731707317
91,14,24,"Arsenal-1991",6,1991,1991-11-16,1.73170731707317
98,15,25,"Arsenal-1991",6,1991,1991-11-23,1.73170731707317
106,16,28,"Arsenal-1991",4,1991,1991-12-01,1.73170731707317
113,17,28,"Arsenal-1991",6,1991,1991-12-08,1.73170731707317
126,18,31,"Arsenal-1991",6,1991,1991-12-21,1.73170731707317
131,19,31,"Arsenal-1991",7,1991,1991-12-26,1.73170731707317
133,20,31,"Arsenal-1991",7,1991,1991-12-28,1.73170731707317
137,21,32,"Arsenal-1991",7,1991,1992-01-01,1.73170731707317
147,22,33,"Arsenal-1991",7,1991,1992-01-11,1.73170731707317
154,23,34,"Arsenal-1991",7,1991,1992-01-18,1.73170731707317
165,24,34,"Arsenal-1991",7,1991,1992-01-29,1.73170731707317
168,25,35,"Arsenal-1991",8,1991,1992-02-01,1.73170731707317
175,26,38,"Arsenal-1991",6,1991,1992-02-08,1.73170731707317
178,27,39,"Arsenal-1991",6,1991,1992-02-11,1.73170731707317
182,28,42,"Arsenal-1991",6,1991,1992-02-15,1.73170731707317
189,29,43,"Arsenal-1991",6,1991,1992-02-22,1.73170731707317
206,30,46,"Arsenal-1991",6,1991,1992-03-10,1.73170731707317
210,31,49,"Arsenal-1991",6,1991,1992-03-14,1.73170731707317
218,32,50,"Arsenal-1991",6,1991,1992-03-22,1.73170731707317
224,33,53,"Arsenal-1991",5,1991,1992-03-28,1.73170731707317
227,34,54,"Arsenal-1991",5,1991,1992-03-31,1.73170731707317
231,35,57,"Arsenal-1991",4,1991,1992-04-04,1.73170731707317
235,36,60,"Arsenal-1991",4,1991,1992-04-08,1.73170731707317
238,37,63,"Arsenal-1991",4,1991,1992-04-11,1.73170731707317
245,38,64,"Arsenal-1991",4,1991,1992-04-18,1.73170731707317
247,39,67,"Arsenal-1991",4,1991,1992-04-20,1.73170731707317
252,40,68,"Arsenal-1991",4,1991,1992-04-25,1.73170731707317
259,41,71,"Arsenal-1991",4,1991,1992-05-02,1.73170731707317
0,0,0,"Arsenal-1998",1,1997,1998-05-10,2.05263157894737
99,1,3,"Arsenal-1998",2,1998,1998-08-17,2.05263157894737
104,2,4,"Arsenal-1998",4,1998,1998-08-22,2.05263157894737
111,3,5,"Arsenal-1998",5,1998,1998-08-29,2.05263157894737
122,4,6,"Arsenal-1998",5,1998,1998-09-09,2.05263157894737
125,5,7,"Arsenal-1998",8,1998,1998-09-12,2.05263157894737
133,6,10,"Arsenal-1998",5,1998,1998-09-20,2.05263157894737
139,7,10,"Arsenal-1998",9,1998,1998-09-26,2.05263157894737
147,8,13,"Arsenal-1998",3,1998,1998-10-04,2.05263157894737
160,9,14,"Arsenal-1998",5,1998,1998-10-17,2.05263157894737
168,10,17,"Arsenal-1998",3,1998,1998-10-25,2.05263157894737
174,11,20,"Arsenal-1998",3,1998,1998-10-31,2.05263157894737
182,12,23,"Arsenal-1998",2,1998,1998-11-08,2.05263157894737
188,13,24,"Arsenal-1998",3,1998,1998-11-14,2.05263157894737
195,14,24,"Arsenal-1998",3,1998,1998-11-21,2.05263157894737
203,15,25,"Arsenal-1998",4,1998,1998-11-29,2.05263157894737
209,16,26,"Arsenal-1998",4,1998,1998-12-05,2.05263157894737
217,17,26,"Arsenal-1998",6,1998,1998-12-13,2.05263157894737
224,18,29,"Arsenal-1998",6,1998,1998-12-20,2.05263157894737
230,19,32,"Arsenal-1998",5,1998,1998-12-26,2.05263157894737
232,20,35,"Arsenal-1998",3,1998,1998-12-28,2.05263157894737
244,21,36,"Arsenal-1998",3,1998,1999-01-09,2.05263157894737
251,22,39,"Arsenal-1998",4,1998,1999-01-16,2.05263157894737
266,23,42,"Arsenal-1998",4,1998,1999-01-31,2.05263157894737
272,24,45,"Arsenal-1998",3,1998,1999-02-06,2.05263157894737
283,25,46,"Arsenal-1998",3,1998,1999-02-17,2.05263157894737
286,26,49,"Arsenal-1998",3,1998,1999-02-20,2.05263157894737
294,27,50,"Arsenal-1998",3,1998,1999-02-28,2.05263157894737
303,28,53,"Arsenal-1998",2,1998,1999-03-09,2.05263157894737
307,29,56,"Arsenal-1998",2,1998,1999-03-13,2.05263157894737
314,30,59,"Arsenal-1998",2,1998,1999-03-20,2.05263157894737
328,31,60,"Arsenal-1998",2,1998,1999-04-03,2.05263157894737
331,32,63,"Arsenal-1998",2,1998,1999-04-06,2.05263157894737
344,33,66,"Arsenal-1998",2,1998,1999-04-19,2.05263157894737
349,34,69,"Arsenal-1998",1,1998,1999-04-24,2.05263157894737
357,35,72,"Arsenal-1998",1,1998,1999-05-02,2.05263157894737
360,36,75,"Arsenal-1998",1,1998,1999-05-05,2.05263157894737
366,37,75,"Arsenal-1998",2,1998,1999-05-11,2.05263157894737
371,38,78,"Arsenal-1998",2,1998,1999-05-16,2.05263157894737
0,0,0,"Arsenal-2002",1,2001,2002-05-11,2.05263157894737
99,1,3,"Arsenal-2002",3,2002,2002-08-18,2.05263157894737
105,2,4,"Arsenal-2002",4,2002,2002-08-24,2.05263157894737
108,3,7,"Arsenal-2002",1,2002,2002-08-27,2.05263157894737
113,4,8,"Arsenal-2002",2,2002,2002-09-01,2.05263157894737
122,5,11,"Arsenal-2002",1,2002,2002-09-10,2.05263157894737
126,6,14,"Arsenal-2002",1,2002,2002-09-14,2.05263157894737
133,7,17,"Arsenal-2002",1,2002,2002-09-21,2.05263157894737
140,8,20,"Arsenal-2002",1,2002,2002-09-28,2.05263157894737
148,9,23,"Arsenal-2002",1,2002,2002-10-06,2.05263157894737
161,10,23,"Arsenal-2002",2,2002,2002-10-19,2.05263157894737
168,11,23,"Arsenal-2002",2,2002,2002-10-26,2.05263157894737
176,12,26,"Arsenal-2002",2,2002,2002-11-03,2.05263157894737
182,13,29,"Arsenal-2002",2,2002,2002-11-09,2.05263157894737
189,14,32,"Arsenal-2002",1,2002,2002-11-16,2.05263157894737
196,15,32,"Arsenal-2002",1,2002,2002-11-23,2.05263157894737
203,16,35,"Arsenal-2002",1,2002,2002-11-30,2.05263157894737
210,17,35,"Arsenal-2002",1,2002,2002-12-07,2.05263157894737
218,18,36,"Arsenal-2002",1,2002,2002-12-15,2.05263157894737
224,19,39,"Arsenal-2002",1,2002,2002-12-21,2.05263157894737
229,20,42,"Arsenal-2002",1,2002,2002-12-26,2.05263157894737
232,21,43,"Arsenal-2002",1,2002,2002-12-29,2.05263157894737
235,22,46,"Arsenal-2002",1,2002,2003-01-01,2.05263157894737
246,23,49,"Arsenal-2002",1,2002,2003-01-12,2.05263157894737
253,24,52,"Arsenal-2002",1,2002,2003-01-19,2.05263157894737
263,25,53,"Arsenal-2002",1,2002,2003-01-29,2.05263157894737
266,26,56,"Arsenal-2002",1,2002,2003-02-01,2.05263157894737
274,27,57,"Arsenal-2002",1,2002,2003-02-09,2.05263157894737
287,28,60,"Arsenal-2002",1,2002,2003-02-22,2.05263157894737
295,29,63,"Arsenal-2002",1,2002,2003-03-02,2.05263157894737
308,30,63,"Arsenal-2002",1,2002,2003-03-15,2.05263157894737
316,31,66,"Arsenal-2002",1,2002,2003-03-23,2.05263157894737
329,32,67,"Arsenal-2002",1,2002,2003-04-05,2.05263157894737
340,33,68,"Arsenal-2002",2,2002,2003-04-16,2.05263157894737
343,34,71,"Arsenal-2002",2,2002,2003-04-19,2.05263157894737
350,35,72,"Arsenal-2002",2,2002,2003-04-26,2.05263157894737
358,36,72,"Arsenal-2002",2,2002,2003-05-04,2.05263157894737
361,37,75,"Arsenal-2002",2,2002,2003-05-07,2.05263157894737
365,38,78,"Arsenal-2002",2,2002,2003-05-11,2.05263157894737
0,0,0,"Arsenal-2004",1,2003,2004-05-15,2.18421052631579
92,1,3,"Arsenal-2004",1,2004,2004-08-15,2.18421052631579
99,2,6,"Arsenal-2004",1,2004,2004-08-22,2.18421052631579
102,3,9,"Arsenal-2004",1,2004,2004-08-25,2.18421052631579
105,4,12,"Arsenal-2004",1,2004,2004-08-28,2.18421052631579
119,5,15,"Arsenal-2004",1,2004,2004-09-11,2.18421052631579
126,6,16,"Arsenal-2004",1,2004,2004-09-18,2.18421052631579
133,7,19,"Arsenal-2004",1,2004,2004-09-25,2.18421052631579
140,8,22,"Arsenal-2004",1,2004,2004-10-02,2.18421052631579
154,9,25,"Arsenal-2004",1,2004,2004-10-16,2.18421052631579
162,10,25,"Arsenal-2004",1,2004,2004-10-24,2.18421052631579
168,11,26,"Arsenal-2004",1,2004,2004-10-30,2.18421052631579
175,12,27,"Arsenal-2004",2,2004,2004-11-06,2.18421052631579
182,13,30,"Arsenal-2004",2,2004,2004-11-13,2.18421052631579
189,14,31,"Arsenal-2004",2,2004,2004-11-20,2.18421052631579
197,15,31,"Arsenal-2004",2,2004,2004-11-28,2.18421052631579
203,16,34,"Arsenal-2004",2,2004,2004-12-04,2.18421052631579
211,17,35,"Arsenal-2004",3,2004,2004-12-12,2.18421052631579
218,18,38,"Arsenal-2004",2,2004,2004-12-19,2.18421052631579
225,19,41,"Arsenal-2004",2,2004,2004-12-26,2.18421052631579
228,20,44,"Arsenal-2004",2,2004,2004-12-29,2.18421052631579
231,21,47,"Arsenal-2004",2,2004,2005-01-01,2.18421052631579
234,22,48,"Arsenal-2004",2,2004,2005-01-04,2.18421052631579
245,23,48,"Arsenal-2004",2,2004,2005-01-15,2.18421052631579
253,24,51,"Arsenal-2004",2,2004,2005-01-23,2.18421052631579
262,25,51,"Arsenal-2004",3,2004,2005-02-01,2.18421052631579
266,26,54,"Arsenal-2004",3,2004,2005-02-05,2.18421052631579
275,27,57,"Arsenal-2004",3,2004,2005-02-14,2.18421052631579
287,28,58,"Arsenal-2004",3,2004,2005-02-26,2.18421052631579
294,29,61,"Arsenal-2004",3,2004,2005-03-05,2.18421052631579
308,30,64,"Arsenal-2004",3,2004,2005-03-19,2.18421052631579
322,31,67,"Arsenal-2004",2,2004,2005-04-02,2.18421052631579
329,32,70,"Arsenal-2004",2,2004,2005-04-09,2.18421052631579
340,33,71,"Arsenal-2004",2,2004,2005-04-20,2.18421052631579
345,34,74,"Arsenal-2004",2,2004,2005-04-25,2.18421052631579
352,35,77,"Arsenal-2004",2,2004,2005-05-02,2.18421052631579
358,36,80,"Arsenal-2004",2,2004,2005-05-08,2.18421052631579
361,37,83,"Arsenal-2004",2,2004,2005-05-11,2.18421052631579
365,38,83,"Arsenal-2004",2,2004,2005-05-15,2.18421052631579
0,0,0,"Aston Villa-1894",1,1893,1894-04-14,1.86666666666667
140,1,3,"Aston Villa-1894",4,1894,1894-09-01,1.86666666666667
147,2,6,"Aston Villa-1894",5,1894,1894-09-08,1.86666666666667
154,3,6,"Aston Villa-1894",7,1894,1894-09-15,1.86666666666667
161,4,9,"Aston Villa-1894",5,1894,1894-09-22,1.86666666666667
168,5,9,"Aston Villa-1894",7,1894,1894-09-29,1.86666666666667
175,6,9,"Aston Villa-1894",8,1894,1894-10-06,1.86666666666667
182,7,12,"Aston Villa-1894",7,1894,1894-10-13,1.86666666666667
189,8,13,"Aston Villa-1894",7,1894,1894-10-20,1.86666666666667
191,9,13,"Aston Villa-1894",7,1894,1894-10-22,1.86666666666667
196,10,16,"Aston Villa-1894",6,1894,1894-10-27,1.86666666666667
203,11,16,"Aston Villa-1894",7,1894,1894-11-03,1.86666666666667
210,12,19,"Aston Villa-1894",6,1894,1894-11-10,1.86666666666667
212,13,22,"Aston Villa-1894",4,1894,1894-11-12,1.86666666666667
217,14,22,"Aston Villa-1894",6,1894,1894-11-17,1.86666666666667
224,15,25,"Aston Villa-1894",3,1894,1894-11-24,1.86666666666667
231,16,28,"Aston Villa-1894",3,1894,1894-12-01,1.86666666666667
233,17,31,"Aston Villa-1894",2,1894,1894-12-03,1.86666666666667
238,18,34,"Aston Villa-1894",2,1894,1894-12-08,1.86666666666667
252,19,37,"Aston Villa-1894",2,1894,1894-12-22,1.86666666666667
256,20,40,"Aston Villa-1894",1,1894,1894-12-26,1.86666666666667
263,21,41,"Aston Villa-1894",2,1894,1895-01-02,1.86666666666667
266,22,44,"Aston Villa-1894",1,1894,1895-01-05,1.86666666666667
273,23,47,"Aston Villa-1894",1,1894,1895-01-12,1.86666666666667
278,24,47,"Aston Villa-1894",1,1894,1895-01-17,1.86666666666667
287,25,50,"Aston Villa-1894",2,1894,1895-01-26,1.86666666666667
315,26,51,"Aston Villa-1894",2,1894,1895-02-23,1.86666666666667
343,27,51,"Aston Villa-1894",3,1894,1895-03-23,1.86666666666667
357,28,54,"Aston Villa-1894",3,1894,1895-04-06,1.86666666666667
366,29,55,"Aston Villa-1894",3,1894,1895-04-15,1.86666666666667
375,30,56,"Aston Villa-1894",3,1894,1895-04-24,1.86666666666667
0,0,0,"Aston Villa-1896",1,1895,1896-04-06,2.26666666666667
149,1,3,"Aston Villa-1896",1,1896,1896-09-02,2.26666666666667
152,2,3,"Aston Villa-1896",9,1896,1896-09-05,2.26666666666667
159,3,4,"Aston Villa-1896",12,1896,1896-09-12,2.26666666666667
166,4,7,"Aston Villa-1896",6,1896,1896-09-19,2.26666666666667
173,5,7,"Aston Villa-1896",10,1896,1896-09-26,2.26666666666667
180,6,8,"Aston Villa-1896",7,1896,1896-10-03,2.26666666666667
187,7,11,"Aston Villa-1896",7,1896,1896-10-10,2.26666666666667
194,8,14,"Aston Villa-1896",4,1896,1896-10-17,2.26666666666667
201,9,17,"Aston Villa-1896",4,1896,1896-10-24,2.26666666666667
208,10,20,"Aston Villa-1896",3,1896,1896-10-31,2.26666666666667
215,11,21,"Aston Villa-1896",4,1896,1896-11-07,2.26666666666667
222,12,24,"Aston Villa-1896",3,1896,1896-11-14,2.26666666666667
229,13,27,"Aston Villa-1896",1,1896,1896-11-21,2.26666666666667
236,14,30,"Aston Villa-1896",1,1896,1896-11-28,2.26666666666667
257,15,33,"Aston Villa-1896",1,1896,1896-12-19,2.26666666666667
263,16,34,"Aston Villa-1896",1,1896,1896-12-25,2.26666666666667
264,17,37,"Aston Villa-1896",1,1896,1896-12-26,2.26666666666667
271,18,37,"Aston Villa-1896",1,1896,1897-01-02,2.26666666666667
278,19,37,"Aston Villa-1896",1,1896,1897-01-09,2.26666666666667
285,20,40,"Aston Villa-1896",1,1896,1897-01-16,2.26666666666667
306,21,43,"Aston Villa-1896",1,1896,1897-02-06,2.26666666666667
308,22,46,"Aston Villa-1896",1,1896,1897-02-08,2.26666666666667
322,23,49,"Aston Villa-1896",1,1896,1897-02-22,2.26666666666667
334,24,52,"Aston Villa-1896",1,1896,1897-03-06,2.26666666666667
341,25,53,"Aston Villa-1896",1,1896,1897-03-13,2.26666666666667
350,26,56,"Aston Villa-1896",1,1896,1897-03-22,2.26666666666667
355,27,59,"Aston Villa-1896",1,1896,1897-03-27,2.26666666666667
376,28,62,"Aston Villa-1896",1,1896,1897-04-17,2.26666666666667
378,29,65,"Aston Villa-1896",1,1896,1897-04-19,2.26666666666667
385,30,68,"Aston Villa-1896",1,1896,1897-04-26,2.26666666666667
0,0,0,"Aston Villa-1897",1,1896,1897-04-26,1.56666666666667
128,1,3,"Aston Villa-1897",1,1897,1897-09-01,1.56666666666667
131,2,6,"Aston Villa-1897",2,1897,1897-09-04,1.56666666666667
138,3,9,"Aston Villa-1897",1,1897,1897-09-11,1.56666666666667
145,4,12,"Aston Villa-1897",1,1897,1897-09-18,1.56666666666667
152,5,12,"Aston Villa-1897",1,1897,1897-09-25,1.56666666666667
154,6,12,"Aston Villa-1897",2,1897,1897-09-27,1.56666666666667
159,7,15,"Aston Villa-1897",1,1897,1897-10-02,1.56666666666667
166,8,16,"Aston Villa-1897",2,1897,1897-10-09,1.56666666666667
173,9,19,"Aston Villa-1897",2,1897,1897-10-16,1.56666666666667
180,10,20,"Aston Villa-1897",2,1897,1897-10-23,1.56666666666667
187,11,23,"Aston Villa-1897",2,1897,1897-10-30,1.56666666666667
194,12,23,"Aston Villa-1897",2,1897,1897-11-06,1.56666666666667
201,13,26,"Aston Villa-1897",2,1897,1897-11-13,1.56666666666667
208,14,26,"Aston Villa-1897",2,1897,1897-11-20,1.56666666666667
215,15,29,"Aston Villa-1897",2,1897,1897-11-27,1.56666666666667
229,16,32,"Aston Villa-1897",2,1897,1897-12-11,1.56666666666667
236,17,33,"Aston Villa-1897",1,1897,1897-12-18,1.56666666666667
243,18,33,"Aston Villa-1897",1,1897,1897-12-25,1.56666666666667
245,19,34,"Aston Villa-1897",1,1897,1897-12-27,1.56666666666667
257,20,34,"Aston Villa-1897",2,1897,1898-01-08,1.56666666666667
264,21,34,"Aston Villa-1897",3,1897,1898-01-15,1.56666666666667
271,22,34,"Aston Villa-1897",4,1897,1898-01-22,1.56666666666667
285,23,37,"Aston Villa-1897",4,1897,1898-02-05,1.56666666666667
313,24,40,"Aston Villa-1897",4,1897,1898-03-05,1.56666666666667
320,25,43,"Aston Villa-1897",4,1897,1898-03-12,1.56666666666667
334,26,43,"Aston Villa-1897",5,1897,1898-03-26,1.56666666666667
341,27,44,"Aston Villa-1897",5,1897,1898-04-02,1.56666666666667
350,28,44,"Aston Villa-1897",7,1897,1898-04-11,1.56666666666667
355,29,44,"Aston Villa-1897",7,1897,1898-04-16,1.56666666666667
369,30,47,"Aston Villa-1897",5,1897,1898-04-30,1.56666666666667
0,0,0,"Aston Villa-1899",1,1898,1899-04-29,2.11764705882353
126,1,3,"Aston Villa-1899",4,1899,1899-09-02,2.11764705882353
128,2,6,"Aston Villa-1899",1,1899,1899-09-04,2.11764705882353
133,3,6,"Aston Villa-1899",1,1899,1899-09-09,2.11764705882353
140,4,9,"Aston Villa-1899",1,1899,1899-09-16,2.11764705882353
147,5,12,"Aston Villa-1899",1,1899,1899-09-23,2.11764705882353
154,6,12,"Aston Villa-1899",2,1899,1899-09-30,2.11764705882353
161,7,15,"Aston Villa-1899",3,1899,1899-10-07,2.11764705882353
168,8,18,"Aston Villa-1899",3,1899,1899-10-14,2.11764705882353
175,9,21,"Aston Villa-1899",2,1899,1899-10-21,2.11764705882353
182,10,21,"Aston Villa-1899",2,1899,1899-10-28,2.11764705882353
189,11,24,"Aston Villa-1899",2,1899,1899-11-04,2.11764705882353
196,12,25,"Aston Villa-1899",2,1899,1899-11-11,2.11764705882353
198,13,28,"Aston Villa-1899",2,1899,1899-11-13,2.11764705882353
203,14,29,"Aston Villa-1899",2,1899,1899-11-18,2.11764705882353
210,15,32,"Aston Villa-1899",2,1899,1899-11-25,2.11764705882353
217,16,35,"Aston Villa-1899",2,1899,1899-12-02,2.11764705882353
224,17,36,"Aston Villa-1899",2,1899,1899-12-09,2.11764705882353
231,18,36,"Aston Villa-1899",2,1899,1899-12-16,2.11764705882353
238,19,39,"Aston Villa-1899",2,1899,1899-12-23,2.11764705882353
244,20,42,"Aston Villa-1899",2,1899,1899-12-29,2.11764705882353
247,21,42,"Aston Villa-1899",2,1899,1900-01-01,2.11764705882353
252,22,45,"Aston Villa-1899",2,1899,1900-01-06,2.11764705882353
259,23,46,"Aston Villa-1899",2,1899,1900-01-13,2.11764705882353
266,24,49,"Aston Villa-1899",2,1899,1900-01-20,2.11764705882353
280,25,52,"Aston Villa-1899",2,1899,1900-02-03,2.11764705882353
294,26,55,"Aston Villa-1899",1,1899,1900-02-17,2.11764705882353
308,27,56,"Aston Villa-1899",1,1899,1900-03-03,2.11764705882353
315,28,56,"Aston Villa-1899",1,1899,1900-03-10,2.11764705882353
324,29,59,"Aston Villa-1899",1,1899,1900-03-19,2.11764705882353
329,30,62,"Aston Villa-1899",1,1899,1900-03-24,2.11764705882353
336,31,65,"Aston Villa-1899",1,1899,1900-03-31,2.11764705882353
343,32,68,"Aston Villa-1899",1,1899,1900-04-07,2.11764705882353
350,33,69,"Aston Villa-1899",1,1899,1900-04-14,2.11764705882353
352,34,72,"Aston Villa-1899",1,1899,1900-04-16,2.11764705882353
0,0,0,"Aston Villa-1900",1,1899,1900-04-16,1.17647058823529
138,1,3,"Aston Villa-1900",3,1900,1900-09-01,1.17647058823529
140,2,6,"Aston Villa-1900",1,1900,1900-09-03,1.17647058823529
145,3,9,"Aston Villa-1900",1,1900,1900-09-08,1.17647058823529
147,4,12,"Aston Villa-1900",1,1900,1900-09-10,1.17647058823529
152,5,12,"Aston Villa-1900",1,1900,1900-09-15,1.17647058823529
159,6,13,"Aston Villa-1900",1,1900,1900-09-22,1.17647058823529
166,7,16,"Aston Villa-1900",1,1900,1900-09-29,1.17647058823529
173,8,16,"Aston Villa-1900",1,1900,1900-10-06,1.17647058823529
180,9,16,"Aston Villa-1900",4,1900,1900-10-13,1.17647058823529
187,10,19,"Aston Villa-1900",2,1900,1900-10-20,1.17647058823529
194,11,20,"Aston Villa-1900",2,1900,1900-10-27,1.17647058823529
196,12,21,"Aston Villa-1900",2,1900,1900-10-29,1.17647058823529
201,13,21,"Aston Villa-1900",2,1900,1900-11-03,1.17647058823529
208,14,21,"Aston Villa-1900",4,1900,1900-11-10,1.17647058823529
215,15,22,"Aston Villa-1900",3,1900,1900-11-17,1.17647058823529
222,16,23,"Aston Villa-1900",3,1900,1900-11-24,1.17647058823529
229,17,26,"Aston Villa-1900",3,1900,1900-12-01,1.17647058823529
236,18,26,"Aston Villa-1900",5,1900,1900-12-08,1.17647058823529
243,19,29,"Aston Villa-1900",3,1900,1900-12-15,1.17647058823529
250,20,30,"Aston Villa-1900",2,1900,1900-12-22,1.17647058823529
254,21,33,"Aston Villa-1900",2,1900,1900-12-26,1.17647058823529
257,22,34,"Aston Villa-1900",2,1900,1900-12-29,1.17647058823529
264,23,34,"Aston Villa-1900",5,1900,1901-01-05,1.17647058823529
271,24,34,"Aston Villa-1900",5,1900,1901-01-12,1.17647058823529
278,25,35,"Aston Villa-1900",6,1900,1901-01-19,1.17647058823529
306,26,35,"Aston Villa-1900",7,1900,1901-02-16,1.17647058823529
327,27,38,"Aston Villa-1900",7,1900,1901-03-09,1.17647058823529
334,28,38,"Aston Villa-1900",7,1900,1901-03-16,1.17647058823529
348,29,39,"Aston Villa-1900",9,1900,1901-03-30,1.17647058823529
357,30,40,"Aston Villa-1900",10,1900,1901-04-08,1.17647058823529
366,31,40,"Aston Villa-1900",11,1900,1901-04-17,1.17647058823529
369,32,40,"Aston Villa-1900",12,1900,1901-04-20,1.17647058823529
371,33,40,"Aston Villa-1900",12,1900,1901-04-22,1.17647058823529
376,34,40,"Aston Villa-1900",15,1900,1901-04-27,1.17647058823529
0,0,0,"Aston Villa-1910",1,1909,1910-04-30,1.92105263157895
126,1,1,"Aston Villa-1910",11,1910,1910-09-03,1.92105263157895
133,2,1,"Aston Villa-1910",15,1910,1910-09-10,1.92105263157895
140,3,4,"Aston Villa-1910",10,1910,1910-09-17,1.92105263157895
147,4,7,"Aston Villa-1910",6,1910,1910-09-24,1.92105263157895
154,5,8,"Aston Villa-1910",8,1910,1910-10-01,1.92105263157895
161,6,8,"Aston Villa-1910",12,1910,1910-10-08,1.92105263157895
168,7,11,"Aston Villa-1910",8,1910,1910-10-15,1.92105263157895
175,8,14,"Aston Villa-1910",7,1910,1910-10-22,1.92105263157895
182,9,17,"Aston Villa-1910",4,1910,1910-10-29,1.92105263157895
189,10,20,"Aston Villa-1910",4,1910,1910-11-05,1.92105263157895
196,11,23,"Aston Villa-1910",4,1910,1910-11-12,1.92105263157895
203,12,26,"Aston Villa-1910",3,1910,1910-11-19,1.92105263157895
210,13,29,"Aston Villa-1910",2,1910,1910-11-26,1.92105263157895
217,14,32,"Aston Villa-1910",2,1910,1910-12-03,1.92105263157895
224,15,35,"Aston Villa-1910",1,1910,1910-12-10,1.92105263157895
231,16,35,"Aston Villa-1910",2,1910,1910-12-17,1.92105263157895
238,17,36,"Aston Villa-1910",2,1910,1910-12-24,1.92105263157895
240,18,39,"Aston Villa-1910",2,1910,1910-12-26,1.92105263157895
242,19,39,"Aston Villa-1910",2,1910,1910-12-28,1.92105263157895
245,20,40,"Aston Villa-1910",1,1910,1910-12-31,1.92105263157895
247,21,40,"Aston Villa-1910",3,1910,1911-01-02,1.92105263157895
252,22,43,"Aston Villa-1910",2,1910,1911-01-07,1.92105263157895
273,23,46,"Aston Villa-1910",2,1910,1911-01-28,1.92105263157895
287,24,49,"Aston Villa-1910",2,1910,1911-02-11,1.92105263157895
294,25,50,"Aston Villa-1910",2,1910,1911-02-18,1.92105263157895
301,26,53,"Aston Villa-1910",2,1910,1911-02-25,1.92105263157895
308,27,53,"Aston Villa-1910",2,1910,1911-03-04,1.92105263157895
315,28,56,"Aston Villa-1910",2,1910,1911-03-11,1.92105263157895
319,29,57,"Aston Villa-1910",2,1910,1911-03-15,1.92105263157895
322,30,57,"Aston Villa-1910",2,1910,1911-03-18,1.92105263157895
331,31,60,"Aston Villa-1910",2,1910,1911-03-27,1.92105263157895
336,32,63,"Aston Villa-1910",2,1910,1911-04-01,1.92105263157895
343,33,63,"Aston Villa-1910",2,1910,1911-04-08,1.92105263157895
349,34,66,"Aston Villa-1910",2,1910,1911-04-14,1.92105263157895
350,35,69,"Aston Villa-1910",2,1910,1911-04-15,1.92105263157895
357,36,72,"Aston Villa-1910",1,1910,1911-04-22,1.92105263157895
359,37,73,"Aston Villa-1910",1,1910,1911-04-24,1.92105263157895
364,38,73,"Aston Villa-1910",2,1910,1911-04-29,1.92105263157895
0,0,0,"Aston Villa-1981",1,1980,1981-05-02,1.35714285714286
119,1,0,"Aston Villa-1981",15,1981,1981-08-29,1.35714285714286
123,2,0,"Aston Villa-1981",21,1981,1981-09-02,1.35714285714286
126,3,3,"Aston Villa-1981",15,1981,1981-09-05,1.35714285714286
133,4,4,"Aston Villa-1981",14,1981,1981-09-12,1.35714285714286
140,5,5,"Aston Villa-1981",14,1981,1981-09-19,1.35714285714286
144,6,6,"Aston Villa-1981",17,1981,1981-09-23,1.35714285714286
147,7,7,"Aston Villa-1981",15,1981,1981-09-26,1.35714285714286
